director_ids,director_names,movie_id,title,review_count_user,review_count_critic,metascore,rating_value,rating_count,release_date,runtime,movie_year,opening_weekend_value,gross_value,budget_value,color_Black_and_White,color_Color,language_Arabic,language_Dutch,language_English,language_French,language_German,language_Greek,language_Hindi,language_Italian,language_Japanese,language_Mandarin,language_Other,language_Portuguese,language_Russian,language_Spanish,language_Swedish,language_Turkish,genre_Action,genre_Adult,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_Film_Noir,genre_Game_Show,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_News,genre_None,genre_Reality_TV,genre_Romance,genre_Sci_Fi,genre_Short,genre_Sport,genre_Talk_Show,genre_Thriller,genre_War,genre_Western,title_category_TV,title_category_movie,title_category_video,title_subcategory_TV_episode,title_subcategory_TV_miniseries,title_subcategory_TV_movie,title_subcategory_TV_series,title_subcategory_TV_short,title_subcategory_movie,title_subcategory_video,birthYear,director_profession_primary,director_profession_secondary,director_profession_tertiary,director_known_titles_count,director_known_titles_average_rating_value,clean_director_names,FirstName,Gender,CareerStartYear,Career_Year_Number,Film,Ceremony,Name,Award_Actor,Award_Actor in a Leading Role,Award_Actor in a Supporting Role,Award_Actress,Award_Actress in a Leading Role,Award_Actress in a Supporting Role,Award_Assistant Director,Award_Directing,Award_Directing (Comedy Picture),Award_Directing (Dramatic Picture),Winner_Actor,Winner_Actor in a Leading Role,Winner_Actor in a Supporting Role,Winner_Actress,Winner_Actress in a Leading Role,Winner_Actress in a Supporting Role,Winner_Assistant Director,Winner_Directing,Winner_Directing (Comedy Picture),Winner_Directing (Dramatic Picture),awards_nominated,awards_won
nm0814085,Stephen Sommers,tt0209163,The Mummy Returns (2001) - IMDb,894,201,48,6.3,251392, 4 May 2001 (USA)    See more »,130.0,2001,113140385.57249865,335420398.5746276,162722553.7623899,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1962,0,0,1,4,6.43,stephen sommers,stephen,Male,1989,13,The Mummy Returns,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0788202,Adam Shankman,tt0209475,Bröllopsfixaren (2001) - IMDb,229,107,33,5.2,62376, 11 April 2001 (Sweden)    See more »,103.0,2001,22432952.84732796,100291648.34443235,58115197.77228211,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1964,0,0,1,8,6.35,adam shankman,adam,Male,1998,4,Bröllopsfixaren,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0802248,Tarsem Singh,tt0209958,The Cell (2000) - IMDb,677,225,40,6.3,80887, 9 November 2000 (Netherlands)    See more »,107.0,2000,30019047.768345233,105029454.98797873,56558706.73251819,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1961,1,0,0,4,6.58,tarsem singh,tarsem,Male,1991,10,The Cell,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0476201,Karyn Kusama,tt0210075,Girlfight (2000) - IMDb,90,95,70,6.8,8283, 2 August 2001 (Netherlands)    See more »,110.0,2000,339173.9947738915,2611882.790807894,1713900.2040157027,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1968,1,0,0,3,6.33,karyn kusama,karyn,Female,2000,1,Girlfight,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0951197,Kunihiko Yuyama,tt0210234,Gekijô-ban poketto monsutâ: Maboroshi no pokemon: Rugia bakutan (1999) - IMDb,72,39,28,5.9,15722, 15 December 2000 (Switzerland)    See more »,84.0,1999,34630969.106078215,77309136.44856487,53072633.717550255,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1952,1,0,0,8,6.6,kunihiko yuyama,kunihiko,Female,1979,21,Gekijô-ban poketto monsutâ: Maboroshi no pokemon: Rugia bakutan,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0354126,Michael Haigney,tt0210234,Gekijô-ban poketto monsutâ: Maboroshi no pokemon: Rugia bakutan (1999) - IMDb,72,39,28,5.9,15722, 15 December 2000 (Switzerland)    See more »,84.0,1999,34630969.106078215,77309136.44856487,53072633.717550255,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1956,0,0,0,8,6.7,michael haigney,michael,Male,1997,3,Gekijô-ban poketto monsutâ: Maboroshi no pokemon: Rugia bakutan,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0339245,Maggie Greenwald,tt0210299,Songcatcher (2000) - IMDb,78,38,63,7.3,2823, 27 July 2001 (USA)    See more »,109.0,2000,71927.249861927,5228996.405038444,3085020.367228265,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1955,1,0,0,8,6.78,maggie greenwald,maggie,Female,1987,14,Songcatcher,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0000398,Sally Field,tt0210567,Mindent a szépségért (2000) - IMDb,61,37,23,5.4,3296, 29 September 2000 (USA)    See more »,112.0,2000,2415627.506246464,5246185.110184518,23994602.85621984,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1946,0,0,0,4,7.58,sally field,sally,Female,1996,5,Mindent a szépségért,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0405336,Nicholas Hytner,tt0210616,Center Stage (2000) - IMDb,209,68,52,6.7,16010, 17 August 2000 (Netherlands)    See more »,115.0,2000,7891860.871314989,29436013.19694317,49703105.91645538,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1956,0,1,0,8,6.9,nicholas hytner,nicholas,Male,1994,7,Center Stage,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0945026,Boaz Yakin,tt0210945,Emlékezz a titánokra (2000) - IMDb,403,156,48,7.8,164223, 29 September 2000 (USA)    See more »,113.0,2000,35830508.0160178,198210133.42562735,51417006.12047108,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1966,0,1,0,4,6.82,boaz yakin,boaz,Male,1994,7,Emlékezz a titánokra,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0510674,Kevin Lima,tt0211181,102 Dalmatians (2000) - IMDb,77,83,35,4.8,26948, 22 November 2000 (USA)    See more »,100.0,2000,34078079.335415825,114731151.6272292,145681517.34133473,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1962,1,0,0,4,7.28,kevin lima,kevin,Male,1995,6,102 Dalmatians,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0410494,James Isaac,tt0211443,Jason X (2001) - IMDb,677,204,25,4.4,39784, 16 April 2002 (Canada)    See more »,91.0,2001,11040237.105116868,20939289.31765854,18264776.442717236,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1960,0,1,0,4,5.78,james isaac,james,Female,1989,13,Jason X,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0298807,Antoine Fuqua,tt0211938,Csali (2000) - IMDb,73,62,39,5.7,9196, 15 September 2000 (USA)    See more »,119.0,2000,9401755.534046702,26265738.291866556,87408910.40480085,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1965,1,0,0,8,7.1,antoine fuqua,antoine,Male,1992,9,Csali,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0005366,Jay Roach,tt0212338,Apádra ütök (2000) - IMDb,508,148,73,7.0,265384, 25 January 2001 (Hungary)    See more »,108.0,2000,49057479.70960266,284893129.9685184,94264511.22086366,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1957,0,1,0,3,6.9,jay roach,jay,Male,1990,11,Apádra ütök,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0677953,Donald Petrie,tt0212346,Beépített szépség (2000) - IMDb,371,139,43,6.2,141090, 12 April 2001 (Hungary)    See more »,109.0,2000,23743835.261769485,183057682.26174125,77125509.18070662,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1954,1,0,0,4,6.43,donald petrie,donald,Male,1984,17,Beépített szépség,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0000229,Steven Spielberg,tt0212720,A.I. Artificial Intelligence (2001) - IMDb,2156,281,65,7.1,242802, 29 June 2001 (USA)    See more »,146.0,2001,48738111.35961774,130537840.841057,166043422.20652032,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1946,0,0,1,4,8.48,steven spielberg,steven,Male,1959,43,A.I. Artificial Intelligence,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0365615,Greg Harrison,tt0212974,Groove (2000) - IMDb,74,46,54,6.5,3594, 19 October 2000 (Germany)    See more »,86.0,2000,95885.86081386251,1910901.0351658796,856950.1020078514,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1969,0,1,0,4,5.95,greg harrison,greg,Male,2000,1,Groove,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0000631,Ridley Scott,tt0212985,Hannibal (2001) - IMDb,1358,276,57,6.8,211542, 28 February 2001 (France)    See more »,131.0,2001,96310367.09498884,274123516.5964455,144457777.31967267,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1937,0,1,0,8,8.02,ridley scott,ridley,Male,1962,40,Hannibal,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0000881,Michael Bay,tt0213149,Pearl Harbor - Égi háború (2001) - IMDb,1999,191,44,6.1,259849, 9 August 2001 (Hungary)    See more »,183.0,2001,124827549.436177,329662369.6858632,232460791.08912843,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1965,0,1,0,4,6.42,michael bay,michael,Male,1990,12,Pearl Harbor - Égi háború,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0075010,Stig Bergqvist,tt0213203,A fecsegő tipegők Párizsban (2000) - IMDb,49,41,62,6.1,8366, 17 November 2000 (USA)    See more »,78.0,2000,38936700.192466274,131115830.19569464,51417006.12047108,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1962,0,1,0,3,7.2,stig bergqvist,stig,Male,1985,16,A fecsegő tipegők Párizsban,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0211408,Anne De Salvo,tt0213446,The Amati Girls (2000) - IMDb,12,14,29,4.4,313, 9 January 2001 (USA)    See more »,91.0,2000,58104.64471654035,58104.64471654035,10283401.224094216,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1949,0,1,0,4,6.52,anne de salvo,anne,Female,1997,4,The Amati Girls,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0399737,Reginald Hudlin,tt0213790,A csajozás ásza (2000) - IMDb,79,57,22,5.1,10918, 13 October 2000 (USA)    See more »,84.0,2000,9300290.92806877,23296826.093959335,41133604.89637686,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1961,0,1,0,2,7.35,reginald hudlin,reginald,Male,1983,18,A csajozás ásza,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0680846,Todd Phillips,tt0215129,Road Trip (2000) - IMDb,302,103,55,6.5,135068, 10 November 2000 (Denmark)    See more »,93.0,2000,26538037.614579957,117446055.24540028,27422403.264251243,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1970,0,1,0,6,7.2,todd phillips,todd,Male,1993,8,Road Trip,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0000490,Spike Lee,tt0215545,Bamboozled (2000) - IMDb,186,56,50,6.5,8790, 23 August 2001 (Netherlands)    See more »,135.0,2000,326875.0469098748,3745327.8432285786,17139002.040157028,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1957,1,0,0,4,7.15,spike lee,spike,Male,1971,30,Bamboozled,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0006854,Roger Spottiswoode,tt0216216,6:e dagen (2000) - IMDb,289,167,49,5.9,101172, 1 December 2000 (Sweden)    See more »,123.0,2000,22316494.030164596,59204456.191357434,140539816.72928762,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1945,1,0,0,4,6.85,roger spottiswoode,roger,Male,1980,21,6:e dagen,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0000217,Martin Scorsese,tt0217505,Gangs of New York (2002) - IMDb,1170,232,72,7.5,320494, 20 December 2002 (USA)    See more »,167.0,2002,1688659.351749718,124958272.90528637,160863613.8408451,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1942,0,1,0,8,7.9,martin scorsese,martin,Male,1959,44,Gangs of New York,75.0,Daniel Day-Lewis,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
nm0002132,Amy Heckerling,tt0217630,Loser (2000) - IMDb,158,81,35,5.3,23285, 21 July 2000 (USA)    See more »,98.0,2000,10298159.618750995,26503797.316304132,34278004.080314055,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1954,0,1,0,4,6.62,amy heckerling,amy,Female,1978,23,Loser,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0005367,Brian Robbins,tt0217756,Ready to Rumble (2000) - IMDb,101,51,23,5.3,11826, 7 April 2000 (USA)    See more »,107.0,2000,9011306.786869274,21205076.023165923,41133604.89637686,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1963,0,0,0,4,6.22,brian robbins,brian,Male,1995,6,Ready to Rumble,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0796117,M. Night Shyamalan,tt0217869,Unbreakable (2000) - IMDb,1350,291,62,7.2,248730, 22 November 2000 (USA)    See more »,106.0,2000,51983914.60485356,162819050.56901693,128542515.30117771,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1970,0,0,1,4,6.72, night shyamalan,night,Female,1992,9,Unbreakable,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0087904,Barry W. Blaustein,tt0218043,Amerikansk wrestling: Mattans kungar (1999) - IMDb,81,69,73,7.6,6892, 17 March 2000 (USA)    See more »,102.0,1999,16862.9448198563,3622331.0873681456,884543.8952925042,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1955,0,0,0,4,6.5,barry w. blaustein,barry,Male,1999,1,Amerikansk wrestling: Mattans kungar,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0001469,Barry Levinson,tt0218182,An Everlasting Piece (2000) - IMDb,26,34,56,6.3,1413, 23 March 2001 (Ireland)    See more »,103.0,2000,15644.481062255334,128676.19951709094,23994602.85621984,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1942,0,0,1,8,6.82,barry levinson,barry,Male,1978,23,An Everlasting Piece,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0398185,Peter Howitt,tt0218817,Antitrust (2001) - IMDb,223,122,31,6.1,25789, 12 January 2001 (USA)    See more »,109.0,2001,9109489.173002116,18207008.27569736,49813026.661956094,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1957,0,1,0,4,6.45,peter howitt,peter,Male,1998,4,Antitrust,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0001302,Christopher Guest,tt0218839,Best in Show (2000) - IMDb,342,117,78,7.5,46549, 20 October 2000 (USA)    See more »,90.0,2000,708588.0447474361,31914962.4601272,10283401.224094216,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1948,0,0,0,4,7.6,christopher guest,christopher,Male,1975,26,Best in Show,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0188165,Michael Cristofer,tt0218922,Péché originel (2001) - IMDb,181,91,33,6.0,45614, 11 July 2001 (France)    See more »,116.0,2001,10631330.27141998,26986647.20918356,69738237.32673854,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1945,0,0,1,4,6.78,michael cristofer,michael,Male,1998,4,Péché originel,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0000600,Sam Raimi,tt0219699,Rossz álmok (2000) - IMDb,331,168,62,6.7,53121, 19 April 2001 (Hungary)    See more »,112.0,2000,20270.297712893716,20557751.341211025,17139002.040157028,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1959,0,0,1,4,7.22,sam raimi,sam,Male,1977,24,Rossz álmok,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0005509,Jon Turteltaub,tt0219854,A kölyök (2000) - IMDb,139,86,45,6.1,34989, 28 September 2000 (Hungary)    See more »,104.0,2000,21745496.179895338,119438935.55512464,111403513.26102068,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1963,0,1,0,4,6.72,jon turteltaub,jon,Male,1989,12,A kölyök,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0001188,Nora Ephron,tt0219952,Lucky Numbers (2000) - IMDb,69,60,31,5.0,8660, 27 October 2000 (USA)    See more »,105.0,2000,7775322.513042738,17163397.695660986,107975712.85298927,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1941,0,0,1,8,6.48,nora ephron,nora,Female,1992,9,Lucky Numbers,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
