director_ids,director_names,movie_id,title,review_count_user,review_count_critic,metascore,rating_value,rating_count,release_date,runtime,movie_year,Opening_Weekend_inflation,Budget_value_inflation,gross_value_inflation,color_Black_and_White,color_Color,language_Arabic,language_Dutch,language_English,language_French,language_German,language_Greek,language_Hindi,language_Italian,language_Japanese,language_Mandarin,language_Other,language_Portuguese,language_Russian,language_Spanish,language_Swedish,language_Turkish,genre_Action,genre_Adult,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_Film_Noir,genre_Game_Show,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_News,genre_None,genre_Reality_TV,genre_Romance,genre_Sci_Fi,genre_Short,genre_Sport,genre_Talk_Show,genre_Thriller,genre_War,genre_Western,title_category_TV,title_category_movie,title_category_video,title_subcategory_TV_episode,title_subcategory_TV_miniseries,title_subcategory_TV_movie,title_subcategory_TV_series,title_subcategory_TV_short,title_subcategory_movie,title_subcategory_video,birthYear,director_profession_primary,director_profession_secondary,director_profession_tertiary,director_known_titles_count,director_known_titles_average_rating_value,Gender,Film,Ceremony,Name,Award_Actor,Award_Actor in a Leading Role,Award_Actor in a Supporting Role,Award_Actress,Award_Actress in a Leading Role,Award_Actress in a Supporting Role,Award_Assistant Director,Award_Directing,Award_Directing (Comedy Picture),Award_Directing (Dramatic Picture),Winner_Actor,Winner_Actor in a Leading Role,Winner_Actor in a Supporting Role,Winner_Actress,Winner_Actress in a Leading Role,Winner_Actress in a Supporting Role,Winner_Assistant Director,Winner_Directing,Winner_Directing (Comedy Picture),Winner_Directing (Dramatic Picture)
nm0689852,John Polson,tt0382077,Bújócska (2005) - IMDb,450,180,35,5.9,71432, 17 February 2005 (Hungary)    See more »,101,2005,32247873.98,44056011.4,75038642.26,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1965,0,0,1,4,6.48,Male,Bújócska,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0758574,Walter Salles,tt0382628,Dark Water (2005) - IMDb,411,195,52,5.6,45659, 10 November 2005 (Netherlands)    See more »,105,2005,14596125.18,44056011.4,37407910.82,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1956,1,0,0,4,7.78,Male,Dark Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0684342,Jan Pinkava,tt0382932,Ratatouille (2007) - IMDb,630,319,96,8,484810, 1 August 2007 (Netherlands)    See more »,111,2007,65096913.01,207635080.6,285755001.5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1963,0,1,0,8,7.82,Male,Ratatouille,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0083348,Brad Bird,tt0382932,Ratatouille (2007) - IMDb,630,319,96,8,484810, 1 August 2007 (Netherlands)    See more »,111,2007,65096913.01,207635080.6,285755001.5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1957,0,0,0,3,8,Male,Ratatouille,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0003418,Rob Cohen,tt0382992,Furtif (2005) - IMDb,389,144,35,5,45882, 24 August 2005 (France)    See more »,121,2005,225767.9675,198252051.3,46559003.76,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1949,0,1,0,8,5.9,Male,Furtif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0442109,Charlie Kaufman,tt0383028,"Synecdoche, New York (2008) - IMDb",275,246,67,7.5,58047, 21 November 2008 (USA)    See more »,124,2008,231414.337,28222243.97,4141849.487,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1958,0,0,0,4,7.72,Male,"Synecdoche, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0506613,Shawn Levy,tt0383216,The Pink Panther (2006) - IMDb,426,146,38,5.6,66662, 10 February 2006 (USA)    See more »,93,2006,28829472.55,92674457.65,117235290.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1968,0,1,0,8,7.7,Male,The Pink Panther,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0093051,Uwe Boll,tt0383222,BloodRayne (2005) - IMDb,471,142,18,2.9,30853, 6 January 2006 (USA)    See more »,95,2005,2276227.256,36713342.84,2276227.256,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1965,0,1,0,4,3.38,Male,BloodRayne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0905592,Jeff Wadlow,tt0384286,Cry_Wolf - Kiálts farkast! (2005) - IMDb,221,136,39,5.9,23343, 16 September 2005 (USA)    See more »,90,2005,6502974.207,1468533.713,14747406.18,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1976,0,1,0,3,6.9,Male,Cry_Wolf - Kiálts farkast!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000490,Spike Lee,tt0384533,She Hate Me (2004) - IMDb,67,73,28,5.3,6412, 28 July 2005 (Netherlands)    See more »,138,2004,83216.6363,12100717.8,552297.9366,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1957,1,0,0,4,7.15,Male,She Hate Me,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0245888,Jesse Dylan,tt0384642,Match en famille (2005) - IMDb,118,93,45,5.6,30649, 13 May 2005 (USA)    See more »,95,2005,29605529.52,66084017.11,77216816.99,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1966,1,0,0,8,6.4,Female,Match en famille,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0893659,Gore Verbinski,tt0384680,Az időjós (2005) - IMDb,318,155,61,6.6,70037, 2 March 2006 (Hungary)    See more »,102,2005,6239014.083,32307741.7,18312337.85,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1964,1,0,0,3,7.23,Male,Az időjós,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0412465,James Ivory,tt0384686,The White Countess (2005) - IMDb,79,63,60,6.7,5373, 31 March 2006 (UK)    See more »,135,2005,99437.35481,23496539.42,2446961.922,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1928,1,0,0,6,7.6,Male,The White Countess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0524108,Craig Lucas,tt0384929,The Dying Gaul (2005) - IMDb,57,44,62,6.6,2158, January 2005 (USA)    See more »,92,2005,79218.58264,5874134.854,502674.6845,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1951,0,1,0,8,6.57,Male,The Dying Gaul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm1481493,Gil Kenan,tt0385880,Monster House (2006) - IMDb,229,189,68,6.6,73801, 17 August 2006 (Netherlands)    See more »,91,2006,31676451.85,106932066.5,105022986.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1976,1,0,0,3,6.03,Male,Monster House,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0601619,Michael Moore,tt0386032,Sicko (2007) - IMDb,431,262,74,8,67429, 5 October 2007 (Sweden)    See more »,123,2007,95469.22583,12458104.84,33955966.96,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1954,1,0,0,8,7.78,Male,Sicko,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0005069,Spike Jonze,tt0386117,Where the Wild Things Are (2009) - IMDb,387,337,71,6.8,88827, 14 January 2010 (Netherlands)    See more »,101,2009,42660090.29,130477318.4,100757434.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1969,0,1,0,4,7.42,Male,Where the Wild Things Are,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0855035,Andy Tennant,tt0386588,Hitch (2005) - IMDb,374,171,58,6.6,248782, 11 February 2005 (USA)    See more »,118,2005,63355795.73,102797359.9,260775082.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1955,0,1,0,4,6.38,Female,Hitch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0238841,Don Mancini,tt0387575,Seed of Chucky (2004) - IMDb,216,146,46,4.9,29219, 12 November 2004 (USA)    See more »,87,2004,13272248.79,18151076.7,25738514.15,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1963,0,0,1,4,5.57,Male,Seed of Chucky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0005387,Joe Roth,tt0388419,Kelekótya karácsony (2004) - IMDb,214,107,22,5.2,29177, 2 December 2004 (Hungary)    See more »,99,2004,22489.18403,90755383.49,111480739.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1948,0,1,0,4,6.75,Male,Kelekótya karácsony,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000487,Ang Lee,tt0388795,Le secret de Brokeback Mountain (2005) - IMDb,2255,354,87,7.7,263911, 18 January 2006 (France)    See more »,134,2005,803912.0681,20559471.99,121926264.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1954,1,0,0,4,7.8,Male,Le secret de Brokeback Mountain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm1720541,David Slade,tt0389722,30 Days of Night (2007) - IMDb,532,304,53,6.6,140627, 8 November 2007 (Netherlands)    See more »,113,2007,22081163.05,44295483.86,54772744.49,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1969,0,1,0,3,6.2,Male,30 Days of Night,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0382769,Steve Hickner,tt0389790,Mézengúz (2007) - IMDb,217,193,54,6.2,108812, 6 December 2007 (Hungary)    See more »,91,2007,35388578.42,207635080.6,175240022.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1971,0,0,0,3,7.3,Male,Mézengúz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0178997,Frank Coraci,tt0389860,Click (2006) - IMDb,686,171,45,6.4,250849, 23 June 2006 (USA)    See more »,107,2006,4240222.858,99803262.08,195814208.4,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1966,1,0,0,4,6.28,Female,Click,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000916,Peter Berg,tt0390022,Friday Night Lights (2004) - IMDb,299,118,70,7.3,47891, 8 October 2004 (USA)    See more »,118,2004,30658718.95,45377691.75,92552468.65,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1964,0,0,0,8,7.07,Male,Friday Night Lights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0551358,Joshua Marston,tt0390221,Maria pleine de grâce (2004) - IMDb,173,154,87,7.5,30750, 8 December 2004 (France)    See more »,101,2004,210349.8027,4537769.175,9857846.73,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1968,1,0,0,8,7.3,Male,Maria pleine de grâce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm1503403,Shane Carruth,tt0390384,Primer (2004) - IMDb,377,120,68,7,74972, 2 June 2005 (Netherlands)    See more »,77,2004,42597.55183,10588.12807,642487.6115,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1972,0,0,0,3,6.5,Female,Primer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm1041597,Morgan Spurlock,tt0390521,Super Size Me (2004) - IMDb,416,194,73,7.3,88825, 29 July 2004 (Hungary)    See more »,100,2004,781465.868,98318.33212,17439203.57,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1970,0,0,1,8,6.98,Male,Super Size Me,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm1503401,Jonathan Caouette,tt0390538,Tarnation (2003) - IMDb,114,72,87,7.2,5838, 10 November 2004 (France)    See more »,88,2003,19848.50489,339.6368968,922338.5222,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1972,1,0,0,4,6.65,Male,Tarnation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm1234345,Takashi Shimizu,tt0391198,Átok (2004) - IMDb,912,202,49,5.9,117684, 10 March 2005 (Hungary)    See more »,91,2004,59185692.26,15125897.25,166650890.4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1972,1,0,0,8,5.92,Male,Átok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0307531,Jeff Garlin,tt0391229,Sajttársak (2006) - IMDb,28,31,60,6.2,2982, 28 April 2006 (USA)    See more »,80,2006,17561.09684,2138641.33,277407.4442,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1962,0,0,1,4,7.4,Male,Sajttársak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0170719,Nigel Cole,tt0391304,Szerelem sokadik látásra (2005) - IMDb,161,112,48,6.6,59141, 2 June 2005 (Hungary)    See more »,107,2005,11126482.25,44056011.4,32066584.96,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1959,1,0,0,4,6.9,Male,Szerelem sokadik látásra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0426059,Rian Johnson,tt0393109,Brick (2005) - IMDb,442,237,72,7.4,86137, 16 August 2006 (France)    See more »,110,2005,122731.2366,697553.5139,3026044.416,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1973,1,0,0,2,7.4,Male,Brick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0141961,Thomas Carter,tt0393162,Carter edző (2005) - IMDb,210,125,57,7.2,95122, 26 May 2005 (Hungary)    See more »,136,2005,42834455.69,44056011.4,98763432.94,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1953,1,0,0,8,6.7,Male,Carter edző,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0005367,Brian Robbins,tt0393735,The Shaggy Dog (2006) - IMDb,83,76,43,4.4,15099, 10 March 2006 (USA)    See more »,98,2006,23254242.76,71288044.34,87132405.31,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1963,0,0,0,4,6.22,Male,The Shaggy Dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0834893,Susan Stroman,tt0395251,Producerek (2005) - IMDb,410,168,52,6.4,35598, 25 December 2005 (USA)    See more »,134,2005,227020.6268,66084017.11,28456845.39,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1954,0,1,0,4,7.02,Female,Producerek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0957772,Rob Zombie,tt0395584,The Devil's Rejects (2005) - IMDb,688,263,53,6.9,77915, 3 November 2005 (Netherlands)    See more »,107,2005,10378619.71,10279735.99,24819873.33,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1965,0,1,0,4,6.02,Male,The Devil's Rejects,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0788202,Adam Shankman,tt0395699,The Pacifier (2005) - IMDb,226,126,30,5.5,68011, 3 June 2005 (Sweden)    See more »,95,2005,44867661.18,82237887.95,165954413.1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1964,0,0,1,8,6.35,Male,The Pacifier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0138927,Niki Caro,tt0395972,Kőkemény Minnesota (2005) - IMDb,214,154,68,7.3,33412, 21 October 2005 (USA)    See more »,126,2005,9431591.691,51398679.97,26909767.15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1967,1,0,0,3,7.43,Female,Kőkemény Minnesota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0959034,Joel Zwick,tt0396592,Dagi Albert (2004) - IMDb,91,58,39,4.3,9520, 25 December 2004 (USA)    See more »,93,2004,15158433.05,39327332.85,72777583.02,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1942,1,0,0,4,6.12,Male,Dagi Albert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm1429471,Jaume Collet-Serra,tt0397065,House of Wax (2005) - IMDb,577,227,41,5.3,95987, 6 May 2005 (USA)    See more »,108,2005,17735828.23,44056011.4,47064756.49,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1974,1,0,0,4,6.4,Male,House of Wax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0550881,Frank Marshall,tt0397313,"Antartica, prisonniers du froid (2006) - IMDb",265,119,64,7.3,49936, 26 April 2006 (France)    See more »,120,2006,35599254.71,57030435.47,116332859.4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1946,0,0,1,4,7,Female,"Antartica, prisonniers du froid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0551128,Rob Marshall,tt0397535,Egy gésa emlékiratai (2005) - IMDb,548,226,54,7.3,121023, 23 March 2006 (Hungary)    See more »,145,2005,1002280.134,124825365.6,83722359.66,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1960,1,0,0,3,6.33,Male,Egy gésa emlékiratai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0397174,Byron Howard,tt0397892,Bolt (2008) - IMDb,178,225,67,6.9,149662, 21 November 2008 (USA)    See more »,96,2008,35241691.24,201587456.9,153278472.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1968,0,1,0,8,7.4,Male,Bolt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0930261,Chris Williams,tt0397892,Bolt (2008) - IMDb,178,225,67,6.9,149662, 21 November 2008 (USA)    See more »,96,2008,35241691.24,201587456.9,153278472.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1968,0,0,1,8,7.7,Female,Bolt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0405632,Mikael Håfström,tt0398017,Derailed (2005) - IMDb,375,113,40,6.6,63285, 11 November 2005 (USA)    See more »,108,2005,17933713.15,32307741.7,52896676.88,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1960,0,1,0,4,6.5,Male,Derailed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0781842,Peter Segal,tt0398165,The Longest Yard (2005) - IMDb,317,134,48,6.4,132553, 22 July 2005 (Norway)    See more »,113,2005,86075526.34,120419764.5,232197253.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1962,1,0,0,4,6.58,Male,The Longest Yard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
