director_ids,director_name,average_rating_value,average_rating_count,movies_produced,career_Length,CareerStartYear,Gender,birthYear,median_inter_event_time,average_inter_event_time,total_review_count_user,total_review_count_critic,total_metascore,median_metascore,total_awards_won,total_awards_nominated,total_gross_value,total_budget_value,budget_cur_AUD,budget_cur_CAD,budget_cur_EUR,budget_cur_GBP,budget_cur_INR,budget_cur_USD,average_runtime_of_movie,total_genre_Action,total_genre_Adult,total_genre_Adventure,total_genre_Animation,total_genre_Biography,total_genre_Comedy,total_genre_Crime,total_genre_Documentary,total_genre_Drama,total_genre_Family,total_genre_Fantasy,total_genre_Film_Noir,total_genre_Game_Show,total_genre_History,total_genre_Horror,total_genre_Music,total_genre_Musical,total_genre_Mystery,total_genre_News,total_genre_None,total_genre_Reality_TV,total_genre_Romance,total_genre_Sci_Fi,total_genre_Short,total_genre_Sport,total_genre_Talk_Show,total_genre_Thriller,total_genre_War,total_genre_Western,director_profession_primary,director_profession_secondary,director_profession_tertiary,director_known_titles_count,director_known_titles_average_rating_value,average_movie_per_year,num_countries_screened,num_genres_directed,num_languages_released
nm0000490,Spike Lee,6.65,66657.88,8,38,1971,Male,1957,2.0,1.43,2088,895,464,65.0,0.0,0.0,191039159.0,183000000.0,0,0,0,0,0,1,136.25,1,0,0,0,0,3,3,1,7,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,3,1,0,1,0,0,4,7.15,0.21,1,12,5
nm0000500,Richard Linklater,7.07,88616.0,11,32,1985,Male,1960,2.0,1.8,2948,2480,863,75.0,1.0,2.0,183418483.0,150500000.0,0,0,0,0,0,1,109.45,1,0,0,1,0,4,2,0,8,1,0,0,0,1,0,1,0,1,0,0,0,2,1,0,1,0,1,0,1,0,1,0,8,7.68,0.34,2,14,4
nm0000513,William H. Macy,7.5,13489.0,1,27,1988,Male,1950,0.0,0.0,65,43,52,52.0,0.0,0.0,37440.0,5000000.0,0,0,0,0,0,1,105.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8.17,0.04,1,3,1
nm0000517,Terrence Malick,7.0,117371.0,3,43,1969,Male,1943,6.5,6.5,3102,959,232,78.0,0.0,0.0,62401175.0,114000000.0,0,0,0,0,0,1,148.0,0,0,0,0,1,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,7.55,0.07,1,6,4
nm0000519,David Mamet,6.8,23237.0,4,22,1987,Male,1947,4.0,3.67,902,495,265,67.5,0.0,0.0,16949831.0,75250000.0,0,0,0,0,0,1,105.0,2,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,1,8,7.25,0.18,1,6,5
nm0000520,Michael Mann,6.78,147209.83,6,48,1968,Male,1943,3.0,3.2,3480,1548,406,67.5,0.0,4.0,354718100.0,567000000.0,0,0,0,0,0,1,140.17,2,0,0,0,3,0,4,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,4,0,0,0,0,1,8,7.62,0.12,1,9,7
nm0000551,Dermot Mulroney,5.0,7802.0,1,1,2011,Male,1963,0.0,0.0,13,19,13,13.0,0.0,0.0,1378.0,1200000.0,0,0,0,0,0,1,90.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.6,1.0,1,1,1
nm0000568,Frank Oz,6.42,66971.8,5,26,1982,Female,1944,2.5,2.5,1549,697,321,70.0,0.0,1.0,269317050.0,257000000.0,0,0,0,0,0,1,98.2,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,8,7.43,0.19,1,6,2
nm0000570,Alan Parker,7.07,45546.0,3,30,1974,Male,1944,3.5,3.5,779,313,130,45.0,0.0,0.0,82627204.0,155000000.0,0,0,0,0,0,1,136.67,0,0,0,0,1,0,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,7.35,0.1,1,6,2
nm0000576,Sean Penn,7.5,242154.0,2,17,1991,Male,1960,6.0,6.0,1301,427,144,72.0,0.0,0.0,38072384.0,50000000.0,0,0,0,0,0,1,136.0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,7.72,0.12,1,6,2
nm0000583,Wolfgang Petersen,6.8,185715.4,5,42,1965,Male,1941,3.5,6.25,3934,911,312,59.0,0.0,0.0,560556143.0,574000000.0,0,0,0,0,0,1,132.8,3,0,5,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,1,0,0,8,7.08,0.12,2,7,5
nm0000591,Roman Polanski,7.33,204510.5,4,56,1955,Male,1933,3.0,3.67,1897,833,271,71.0,0.0,0.0,68683523.0,168000000.0,0,0,0,0,0,1,135.25,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,1,0,8,7.6,0.07,2,6,7
nm0000600,Sam Raimi,6.8,230452.38,8,37,1977,Male,1959,2.0,2.14,7414,2305,529,67.5,0.0,0.0,1454049864.0,962000000.0,0,0,0,0,0,1,123.25,3,0,4,0,0,1,1,0,3,1,3,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,1,4,7.22,0.22,1,12,5
nm0000601,Harold Ramis,5.88,89133.75,4,30,1980,Male,1944,2.0,3.33,934,542,181,43.0,0.0,0.0,220033540.0,248000000.0,0,0,0,0,0,1,97.25,0,0,1,0,0,4,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,7.45,0.13,1,6,3
nm0000602,Robert Redford,6.58,34333.2,5,33,1980,Male,1936,2.5,3.5,1079,869,271,55.0,0.0,0.0,137734706.0,202000000.0,0,0,0,0,0,1,127.0,0,0,0,0,0,0,1,0,5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,0,1,4,7.85,0.15,1,9,1
nm0000625,Fred Savage,2.9,12514.0,1,15,1993,Female,1976,0.0,0.0,33,50,13,13.0,0.0,0.0,13235267.0,6000000.0,0,0,0,0,0,1,89.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,7.25,0.07,1,2,1
nm0000626,John Sayles,6.64,6524.8,5,32,1979,Male,1950,3.0,3.5,368,287,325,68.0,0.0,0.0,17803065.0,22300000.0,0,0,0,0,0,1,130.4,0,0,0,0,0,1,2,0,5,0,0,0,0,1,0,1,1,2,0,0,0,1,0,0,0,0,1,1,0,0,0,1,4,7.32,0.16,1,10,3
nm0000630,Liev Schreiber,7.5,51206.0,1,1,2005,Male,1967,0.0,0.0,174,115,58,58.0,0.0,0.0,1705595.0,7000000.0,0,0,0,0,0,1,106.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7.22,1.0,1,2,3
nm0000631,Ridley Scott,7.18,309080.75,16,54,1962,Male,1937,1.0,2.4,14535,4981,1031,62.5,1.0,3.0,1418784101.0,1371000000.0,0,0,0,0,0,1,132.88,6,0,6,0,1,1,4,0,13,0,0,0,0,3,1,0,0,1,0,0,0,3,4,0,0,0,5,4,0,0,1,0,8,8.02,0.3,1,13,11
nm0000671,Billy Bob Thornton,6.9,42619.5,2,10,1991,Male,1955,4.0,4.0,493,187,139,69.5,0.0,1.0,40002541.0,57890000.0,0,0,0,0,0,1,125.5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,4,7.42,0.2,1,3,2
nm0000682,Paul Verhoeven,7.05,158830.0,4,47,1960,Male,1938,6.0,5.33,2314,778,203,54.0,0.0,0.0,251720718.0,286000000.0,0,0,0,0,0,1,124.75,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,4,1,0,1,0,0,4,7.08,0.09,2,7,4
nm0000691,John Waters,5.75,11321.0,2,41,1964,Male,1946,6.0,6.0,239,134,122,61.0,0.0,0.0,3619475.0,21000000.0,0,0,0,0,0,1,88.0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6.25,0.05,1,2,1
nm0000694,Wim Wenders,6.3,12575.0,2,39,1967,Male,1945,5.0,5.0,251,158,80,40.0,0.0,0.0,491258.0,19000000.0,0,0,0,0,0,1,122.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,7.6,0.05,1,4,1
nm0000709,Robert Zemeckis,7.32,316026.73,11,45,1972,Male,1951,3.0,3.1,6583,2540,735,62.0,1.0,2.0,1374725684.0,1020000000.0,0,0,0,0,0,1,125.18,2,0,5,3,1,2,0,0,8,2,4,0,0,0,1,0,1,2,0,0,0,2,2,0,0,0,5,1,0,0,0,1,8,8.0,0.24,1,15,6
nm0000725,Joey Lauren Adams,6.2,2355.0,1,1,2006,Male,1968,0.0,0.0,29,35,64,64.0,0.0,0.0,117560.0,6000000.0,0,0,0,0,0,1,97.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,7.15,1.0,1,2,1
nm0000750,Jon Amiel,6.1,59790.67,3,40,1970,Male,1948,5.0,5.0,820,403,153,51.0,0.0,0.0,119156267.0,136000000.0,0,0,0,0,0,1,118.67,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,1,0,0,8,6.12,0.08,2,8,2
nm0000759,Paul Thomas Anderson,7.49,162076.57,7,40,1975,Male,1970,2.5,3.0,4794,2057,577,81.0,1.0,7.0,131458776.0,157000000.0,0,0,0,0,0,1,141.43,0,0,0,0,0,2,2,0,7,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,8,7.5,0.18,1,6,5
nm0000770,David Anspaugh,6.2,2656.0,1,25,1981,Male,1946,0.0,0.0,46,21,47,47.0,0.0,0.0,375474.0,20000000.0,0,0,0,0,0,1,101.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,7.8,0.04,1,3,2
nm0000776,Michael Apted,6.1,99803.67,3,51,1960,Male,1941,5.5,5.5,1146,516,135,53.0,0.0,0.0,270491499.0,328000000.0,0,0,0,0,0,1,118.67,1,0,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,6,7.2,0.06,1,7,3
nm0000780,Denys Arcand,7.7,25173.0,1,42,1962,Male,1941,0.0,0.0,166,134,70,70.0,0.0,0.0,3432342.0,6000000.0,0,1,0,0,0,0,99.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,7.53,0.02,1,5,1
nm0000783,Dario Argento,4.35,5229.5,2,43,1970,Male,1940,5.0,5.0,153,319,77,38.5,0.0,0.0,58032.0,9100000.0,0,0,0,0,0,1,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4,7.22,0.05,2,3,3
nm0000786,George Armitage,6.15,45227.5,2,34,1971,Male,1942,7.0,7.0,390,186,118,59.0,0.0,0.0,34485930.0,65000000.0,0,0,0,0,0,1,97.5,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,5.7,0.06,1,5,1
nm0000788,Gillian Armstrong,6.33,7796.67,3,35,1973,Female,1950,5.0,5.0,211,152,162,48.0,0.0,0.0,2180390.0,56000000.0,1,0,0,0,0,0,116.67,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,1,0,0,4,6.9,0.09,2,4,3
nm0000801,Olivier Assayas,6.83,19238.0,4,29,1980,Male,1955,2.0,2.0,278,464,289,70.5,0.0,0.0,6866164.0,24436500.0,0,0,1,0,0,0,115.75,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,4,6.82,0.14,4,7,7
nm0000806,Bille August,6.4,11885.0,1,20,1978,Female,1948,0.0,0.0,101,50,45,45.0,0.0,0.0,2221994.0,35000000.0,0,0,0,0,0,1,121.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4,7.05,0.05,1,4,2
nm0000812,Roger Avary,6.7,44758.0,1,20,1983,Male,1965,0.0,0.0,427,137,50,50.0,0.0,0.0,6525762.0,4000000.0,0,0,0,0,0,1,110.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,7.37,0.05,1,3,2
nm0000816,Jon Avnet,5.95,70447.5,2,25,1984,Male,1949,1.0,1.0,515,353,53,26.5,0.0,0.0,57007322.0,90000000.0,0,0,0,0,0,1,104.5,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,8,7.12,0.08,1,5,3
nm0000829,Stuart Baird,6.45,69396.5,2,7,1996,Male,1947,4.0,4.0,988,260,98,49.0,0.0,0.0,100943049.0,120000000.0,0,0,0,0,0,1,123.5,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,4,7.38,0.29,1,5,1
nm0000852,Jean-Marc Barr,5.7,1036.0,1,8,1999,Male,1960,0.0,0.0,15,14,41,41.0,0.0,0.0,18435.0,1400000.0,0,0,1,0,0,0,95.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,6.32,0.12,1,1,1
nm0000853,Bruno Barreto,5.2,21456.0,1,31,1973,Male,1955,0.0,0.0,150,84,27,27.0,0.0,0.0,15589458.0,30000000.0,0,0,0,0,0,1,87.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,6.88,0.03,1,2,1
nm0000867,Jason Bateman,6.7,39204.0,1,28,1986,Male,1969,0.0,0.0,121,125,57,57.0,0.0,0.0,7764027.0,10000000.0,0,0,0,0,0,1,89.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,7.82,0.04,1,2,1
nm0000876,Noah Baumbach,6.6,36397.33,3,40,1975,Female,1969,4.5,4.5,439,575,225,77.0,0.0,0.0,16892457.0,21500000.0,0,0,0,0,0,1,90.33,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6.97,0.08,1,3,1
nm0000881,Michael Bay,6.61,261323.5,12,27,1990,Male,1965,2.0,1.91,10796,3008,536,43.0,0.0,0.0,2195443511.0,1461000000.0,0,0,0,0,0,1,146.5,11,0,7,0,0,3,3,0,4,0,0,0,0,2,0,0,0,0,0,0,0,2,6,0,0,0,6,2,0,0,1,0,4,6.42,0.44,1,10,7
nm0000886,Warren Beatty,6.8,22255.0,1,21,1978,Male,1937,0.0,0.0,227,114,75,75.0,0.0,0.0,26525834.0,30000000.0,0,0,0,0,0,1,108.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7.1,0.05,1,3,1
nm0000887,Harold Becker,5.5,21482.0,1,35,1967,Male,1928,0.0,0.0,191,98,29,29.0,0.0,0.0,45207112.0,75000000.0,0,0,0,0,0,1,89.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8,6.2,0.03,1,3,1
nm0000905,Roberto Benigni,6.67,150572.0,3,23,1983,Male,1952,4.0,4.0,1195,260,92,22.0,0.0,0.0,61289105.0,95000000.0,0,0,0,0,0,1,112.67,0,0,0,0,0,3,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,8,7.7,0.13,1,6,5
nm0000907,Richard Benjamin,2.8,4558.0,1,25,1979,Male,1938,0.0,0.0,66,27,20,20.0,0.0,0.0,1646664.0,20000000.0,0,0,0,0,0,1,80.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,7.1,0.04,1,2,1
nm0000914,Robert Benton,6.3,25801.0,1,32,1972,Male,1932,0.0,0.0,217,121,57,57.0,0.0,0.0,5381227.0,30000000.0,0,0,0,0,0,1,106.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,8,7.57,0.03,1,3,1
nm0000915,Bruce Beresford,6.97,19243.25,4,45,1972,Male,1940,3.0,6.33,515,249,180,44.0,0.0,0.0,120710188.0,104000000.0,0,0,0,0,0,1,106.25,0,0,0,0,0,1,1,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,7.37,0.09,1,7,4
nm0000916,Peter Berg,6.85,132645.12,8,23,1994,Male,1964,3.0,2.57,3221,1834,434,57.5,0.0,0.0,645069809.0,704000000.0,0,0,0,0,0,1,110.38,7,0,2,0,1,2,2,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,6,1,0,0,0,0,8,7.07,0.35,1,12,5
nm0000921,Andrew Bergman,5.3,1993.0,1,20,1981,Male,1945,0.0,0.0,64,62,34,34.0,0.0,0.0,2954405.0,44000000.0,0,0,0,0,0,1,95.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,6.32,0.05,1,3,1
nm0000934,Bernardo Bertolucci,7.2,46120.0,2,35,1962,Male,1941,9.0,9.0,220,118,136,68.0,0.0,0.0,48557560.0,33000000.0,0,0,0,0,0,1,140.5,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,7.42,0.06,1,5,8
nm0000941,Kathryn Bigelow,7.23,203690.33,3,35,1978,Female,1951,5.0,5.0,1799,1083,247,94.0,0.0,0.0,146589393.0,155000000.0,0,0,0,0,0,1,142.0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,4,7.3,0.09,1,4,3
nm0000944,Antonia Bird,7.1,30567.0,1,16,1984,Female,1951,0.0,0.0,317,132,46,46.0,0.0,0.0,2060953.0,12000000.0,0,0,0,0,0,1,101.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,7.2,0.06,1,3,4
nm0000948,Shane Black,7.4,290080.33,3,12,2005,Female,1961,5.5,5.5,1786,1213,204,70.0,0.0,0.0,449475336.0,265000000.0,0,0,0,0,0,1,116.33,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4,7.5,0.25,1,7,1
nm0000953,Peter Bogdanovich,6.4,6943.0,1,35,1967,Male,1939,0.0,0.0,122,103,63,63.0,0.0,0.0,3176936.0,7000000.0,0,0,0,0,0,1,114.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,7.9,0.03,1,2,1
nm0000957,Jan de Bont,5.67,144195.25,4,10,1994,Male,1943,2.0,3.0,1341,461,212,55.5,0.0,0.0,476658684.0,372000000.0,0,0,0,0,0,1,116.75,4,0,4,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,4,6.52,0.4,1,7,4
nm0000958,John Boorman,6.1,13188.0,2,42,1963,Male,1933,3.0,3.0,249,153,110,55.0,0.0,0.0,13655189.0,30000000.0,0,0,0,0,0,1,107.0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4,7.45,0.05,2,4,3
nm0000965,Danny Boyle,7.33,237067.6,10,30,1986,Male,1956,2.0,2.33,5652,2621,676,70.0,0.0,3.0,291885527.0,185000000.0,0,0,0,0,0,1,106.2,0,0,3,0,2,1,3,0,7,0,1,0,0,1,1,0,0,1,0,0,0,2,2,0,0,0,6,0,0,1,0,0,8,7.65,0.33,2,12,7
nm0000976,Martin Brest,4.75,106908.5,2,32,1972,Male,1951,5.0,5.0,1126,227,61,30.5,0.0,0.0,50266419.0,144000000.0,0,0,0,0,0,1,149.5,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,4,7.5,0.06,1,5,2
nm0000983,Albert Brooks,5.5,6166.0,2,30,1976,Male,1947,6.0,6.0,260,171,109,54.5,0.0,0.0,12501652.0,25000000.0,0,0,0,0,0,1,97.5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7.35,0.07,1,1,1
nm0000985,James L. Brooks,7.05,147097.0,2,22,1983,Female,1940,7.0,7.0,819,279,115,57.5,0.0,0.0,189681795.0,130000000.0,0,0,0,0,0,1,135.0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,7.18,0.09,1,3,2
nm0001005,Jane Campion,6.63,35123.33,3,27,1983,Female,1954,8.0,8.0,709,421,216,81.0,0.0,0.0,49315510.0,27500000.0,0,0,0,0,0,1,119.67,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,8,7.28,0.11,3,7,3
nm0001024,Nick Cassavetes,7.08,172174.5,4,19,1996,Male,1959,5.0,4.0,1882,646,173,45.0,0.0,0.0,204183029.0,135000000.0,0,0,0,0,0,1,114.25,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,8,6.48,0.21,1,5,3
nm0001040,Joan Chen,5.5,20639.0,1,3,1998,Female,1961,0.0,0.0,182,101,24,24.0,0.0,0.0,37752931.0,65000000.0,0,0,0,0,0,1,103.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,6.15,0.33,1,2,1
nm0001053,Ethan Coen,7.35,228390.38,13,33,1984,Male,1957,2.0,2.67,7926,4018,981,73.0,1.0,1.0,531306952.0,304500000.0,0,0,0,0,0,1,106.54,0,0,2,0,0,7,8,0,7,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,4,0,1,0,0,1,6,7.5,0.39,2,9,6
nm0001054,Joel Coen,7.35,228390.38,13,33,1984,Male,1954,2.0,2.67,7926,4018,981,73.0,1.0,1.0,531306952.0,304500000.0,0,0,0,0,0,1,106.54,0,0,2,0,0,7,8,0,7,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,4,0,1,0,0,1,6,7.5,0.39,2,9,6
nm0001060,Chris Columbus,6.57,165565.89,9,29,1987,Male,1958,2.5,2.75,4901,1439,439,53.0,0.0,0.0,1159360865.0,641000000.0,0,0,0,0,0,1,128.33,1,0,3,1,0,5,0,0,4,4,3,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,1,8,7.5,0.31,1,11,2
nm0001068,Sofia Coppola,6.66,126575.2,5,18,1996,Female,1971,3.5,3.5,3362,1310,363,67.0,0.0,3.0,72997412.0,65000000.0,0,0,0,0,0,1,101.6,0,0,0,0,2,1,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,3,7.53,0.28,1,6,6
nm0001081,Cameron Crowe,6.83,137932.33,6,27,1989,Male,1957,4.0,3.8,3266,993,355,51.5,1.0,3.0,410209833.0,322000000.0,0,0,0,0,0,1,124.83,0,0,1,0,0,5,0,0,5,1,1,0,0,0,0,1,0,1,0,0,0,4,1,0,1,0,1,0,0,0,0,1,8,7.2,0.22,1,11,5
nm0001093,John Dahl,6.8,53153.25,4,19,1989,Male,1956,3.0,3.0,891,468,241,59.0,0.0,0.0,57472209.0,119000000.0,0,0,0,0,0,1,110.75,1,0,0,0,0,1,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,1,0,0,4,6.95,0.21,1,9,4
nm0001104,Frank Darabont,7.53,362193.33,3,25,1983,Female,1959,4.0,4.0,2842,641,146,58.0,0.0,0.0,190190048.0,150000000.0,0,0,0,0,0,1,155.67,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,8.4,0.12,1,6,2
nm0001112,Andrew Davis,6.76,96130.0,5,29,1978,Male,1946,3.5,3.25,1420,557,295,53.0,0.0,0.0,413862739.0,279000000.0,0,0,0,0,0,1,120.2,3,0,2,0,0,1,2,0,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,4,7.05,0.17,1,8,4
nm0001129,Jonathan Demme,6.75,29493.5,4,42,1974,Male,1944,11.0,10.33,745,532,276,66.5,0.0,1.0,115762345.0,179200000.0,0,0,0,0,0,1,122.5,0,0,0,0,0,1,0,1,3,0,0,0,0,1,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4,7.68,0.1,1,9,1
nm0001130,Ted Demme,7.0,79138.0,3,14,1988,Male,1963,1.5,1.5,585,240,186,63.0,0.0,0.0,117114492.0,144000000.0,0,0,0,0,0,1,108.33,0,0,0,0,1,1,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,7.28,0.21,1,6,1
nm0001139,Tom DiCillo,6.5,5279.0,1,16,1991,Male,1953,0.0,0.0,22,50,68,68.0,0.0,0.0,85976.0,5000000.0,0,0,0,0,0,1,107.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,6.9,0.06,1,3,1
nm0001149,Richard Donner,6.3,86873.33,3,51,1953,Male,1930,3.0,3.0,906,343,114,37.0,0.0,0.0,225297040.0,295000000.0,0,0,0,0,0,1,126.0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,1,0,0,8,7.12,0.06,1,7,4
nm0001162,Griffin Dunne,6.1,57045.0,1,3,1996,Male,1955,0.0,0.0,257,94,46,46.0,0.0,0.0,46611204.0,48000000.0,0,0,0,0,0,1,104.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,6.9,0.33,1,4,1
